196,0.089313507080078125
400,0.51934983995225692
484,0.81235766410827637
576,0.5062557930170104
676,1.1610092000758396
784,1.7445182800292969
900,1.8096446990966797
1024,2.1778673961244777
1156,2.7182594674532528
1296,6.5274495344895582
1444,4.2321043856003708
1600,6.1136093404557972
1764,9.1143741607666016
1936,10.561318940754179
2116,17.960088798798711
2304,21.068688326103743
2500,20.216586324903698
